id,year,month,date,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel,day,popularity
313,1,1,12,11,566,0.553113552,0.999999997,0.734513272,18,2,11,0,4.360424028,9,other,saturday,1
314,1,1,12,13,297,0.532203388,0.999999995,0.583732055,1,1,21,0,4.902356902,7,technology,saturday,1
315,1,1,12,8,104,0.754901953,0.999999983,,4,2,1,0,4.644230769,10,other,saturday,1
316,1,1,12,9,1438,0.466053748,,0.641137855,56,47,1,0,4.829624478,9,technology,saturday,1
317,1,1,12,13,293,0.585365852,0.999999994,,6,5,,0,4.66552901,8,social media,,1
318,1,1,12,7,655,0.524180966,0.999999998,0.688725489,12,12,,0,4.465648855,8,technology,saturday,1
319,1,1,12,10,995,0.380612245,0.999999998,,20,0,1,0,4.357788945,9,bussiness,saturday,1
322,1,1,12,12,321,0.617554857,,0.814207646,1,1,,0,4.336448598,10,technology,saturday,0
323,1,1,12,10,910,0.449500554,0.999999998,0.575551782,20,19,20,0,4.685714286,10,technology,saturday,1
324,1,1,12,13,747,0.519021738,,,14,11,,0,4.431057564,8,world,saturday,1
325,1,1,12,10,1159,0.399126637,0.999999999,0.550212163,21,20,19,0,4.564279551,10,lifestyle,saturday,1
326,1,1,12,11,147,0.734693873,0.999999988,,6,4,0,0,4.646258503,9,world,saturday,1
327,1,1,12,12,138,0.644927532,,0.74999999,5,3,0,1,4.130434783,8,other,saturday,1
328,1,1,12,9,738,0.402877697,,0.507526881,11,1,11,0,4.440379404,10,technology,saturday,1
331,1,1,13,10,996,0.490374873,,0.705372616,12,1,1,0,4.704819277,5,world,sunday,1
332,1,1,13,10,331,0.691318326,0.999999996,,18,5,1,0,5.063444109,10,other,sunday,0
334,1,1,13,9,678,0.493273542,0.999999997,0.724867723,16,,1,0,4.668141593,9,bussiness,sunday,1
336,1,1,13,9,1821,0.37368712,,,30,24,,0,4.449203734,10,lifestyle,sunday,1
337,1,1,13,12,190,0.622340422,,0.783783777,4,,0,0,5.026315789,6,world,sunday,1
339,1,1,13,10,1245,0.43289689,,0.533701657,44,5,16,2,5.106024096,10,entertainment,sunday,0
340,1,1,13,16,83,0.843373484,0.99999998,0.919999982,5,3,1,0,4.795180723,10,other,sunday,1
342,1,1,13,6,279,0.649999998,,0.764367812,4,3,1,10,4.430107527,10,other,sunday,1
343,1,1,13,9,180,0.648044689,0.999999992,0.694656483,16,3,7,0,4.516666667,6,other,sunday,1
344,1,1,13,12,771,0.492997198,,0.691764704,11,3,,0,4.368352789,10,lifestyle,sunday,1
345,1,1,13,12,327,0.619496853,,0.77435897,4,2,1,0,4.5382263,8,entertainment,sunday,0
346,1,1,13,10,536,0.541509433,0.999999997,0.735294115,8,1,1,0,4.654850746,8,technology,sunday,1
347,1,1,13,10,713,0.40509915,0.999999997,,7,5,1,0,4.451612903,6,world,sunday,1
348,1,1,13,10,456,0.613425925,,,19,,6,0,4.495614035,7,social media,sunday,1
349,1,1,13,11,416,0.54736842,,,22,1,11,0,4.644230769,10,lifestyle,sunday,1
351,1,1,13,10,165,0.656249996,0.99999999,,2,1,0,1,4.412121212,5,other,sunday,1
352,1,1,13,11,227,0.579908673,0.999999993,,14,,,0,4.731277533,6,other,sunday,1
353,1,1,13,9,120,0.799999993,,,7,1,0,0,4.45,7,other,sunday,0
354,1,1,13,14,268,0.515037592,,0.575581392,2,1,6,0,4.805970149,8,entertainment,sunday,1
355,1,1,14,9,695,0.425339366,0.999999998,0.514739228,4,,18,0,4.935251799,10,technology,monday,1
356,1,1,14,11,501,0.545454544,,,6,1,1,0,4.758483034,4,world,monday,0
357,1,1,14,9,282,0.621428569,0.999999994,,6,3,0,1,4.570921986,7,world,monday,1
358,1,1,14,14,375,0.556149731,0.999999995,,3,1,1,0,4.442666667,4,bussiness,monday,1
359,1,1,14,10,324,0.527950309,0.999999994,0.756906073,6,2,1,0,4.919753086,6,world,monday,1
361,1,1,14,12,230,0.621004563,0.999999992,0.765624994,7,1,1,0,4.673913043,5,bussiness,monday,0
363,1,1,14,10,350,0.615606935,0.999999995,0.798076919,10,0,1,0,5.02,7,lifestyle,monday,1
364,1,1,14,12,315,0.53716216,,0.636842102,7,0,1,0,4.761904762,4,world,monday,0
366,1,1,14,11,419,0.572481571,0.999999996,0.706106868,7,1,1,0,4.732696897,8,world,monday,1
367,1,1,14,8,275,0.621323527,,0.791139235,1,0,,0,4.829090909,5,bussiness,monday,0
368,1,1,14,13,197,0.730964463,0.999999992,0.89682539,4,3,0,1,4.543147208,5,entertainment,monday,0
369,1,1,14,8,1046,0.436416185,,0.626841243,9,4,1,0,4.577437859,7,entertainment,monday,1
371,1,1,14,14,207,0.668316828,0.999999992,,4,,0,0,4.642512077,9,lifestyle,monday,1
372,1,1,14,8,434,0.541966426,0.999999996,0.733870965,8,0,1,0,4.896313364,5,technology,,1
373,1,1,14,9,276,0.572992699,0.999999994,0.727272723,6,2,0,0,4.757246377,8,world,monday,1
374,1,1,14,12,497,0.514522821,0.999999996,0.705454543,5,,,0,4.609657948,4,bussiness,monday,0
375,1,1,14,9,91,0.707865161,0.999999982,0.818181803,3,0,1,0,4.406593407,3,bussiness,monday,0
376,1,1,14,11,176,0.632183904,0.99999999,,3,0,0,1,4.511363636,10,bussiness,monday,0
378,1,1,14,12,1298,0.412772585,,0.603217157,13,0,1,0,4.63174114,9,technology,monday,1
379,1,1,14,13,273,0.592452828,,,5,1,1,0,4.879120879,5,world,monday,1
380,1,1,14,10,601,0.524369747,0.999999997,,19,0,,0,4.712146423,7,world,monday,0
381,1,1,14,7,221,0.571428569,0.999999992,,4,,1,0,4.624434389,8,bussiness,monday,0
382,1,1,14,10,205,0.636363633,0.999999991,0.812499993,3,1,1,0,4.365853659,5,social media,monday,0
383,1,1,14,11,469,0.551724137,0.999999996,,7,,1,1,4.452025586,5,entertainment,monday,0
385,1,1,14,9,349,0.573065901,,0.699115041,5,4,1,0,4.452722063,6,technology,monday,1
386,1,1,14,5,651,0.508885298,,0.673684209,8,5,12,0,4.692780338,6,entertainment,monday,1
387,1,1,14,10,374,0.602150536,,0.735930733,6,3,1,0,4.802139037,3,bussiness,monday,1
388,1,1,14,8,264,0.583333331,0.999999995,,20,3,0,0,5.026515152,10,other,monday,1
390,1,1,14,10,203,0.693121689,,0.859649115,3,2,1,1,4.467980296,5,lifestyle,monday,0
391,1,1,14,9,652,0.531782945,0.999999997,0.724226802,10,5,1,1,4.88803681,7,technology,monday,0
392,1,1,14,9,714,0.564885495,0.999999998,0.637218044,3,2,1,0,4.973389356,10,entertainment,monday,0
395,1,1,14,8,701,0.498542273,0.999999998,0.661016948,8,8,12,0,4.693295292,7,social media,monday,1
397,1,1,14,10,604,0.461669505,0.999999997,,11,5,26,0,4.533112583,10,technology,monday,1
399,1,1,14,12,528,0.495126705,,0.700704223,9,2,,0,4.147727273,6,entertainment,monday,1
400,1,1,14,10,342,0.606707315,,,4,2,0,10,4.15497076,4,other,monday,0
401,1,1,14,12,513,0.56521739,0.999999997,,8,6,1,0,4.998050682,4,entertainment,monday,0
402,1,1,14,12,324,0.573248406,0.999999995,0.712121209,8,5,,0,5.459876543,9,lifestyle,monday,0
403,1,1,14,9,187,0.623595502,0.999999991,0.726415087,6,2,1,0,4.85026738,5,technology,monday,0
404,1,1,14,12,291,0.583333331,,0.682080921,16,3,13,0,4.512027491,6,other,monday,0
407,1,1,14,11,276,0.648351646,0.999999995,,3,2,,0,5.177536232,6,world,monday,0
408,1,1,14,11,1383,0.418013856,0.999999999,0.556976744,30,1,26,0,4.651482285,7,world,monday,0
409,1,1,14,10,260,0.730769228,0.999999994,0.834355823,2,2,0,21,4.438461538,6,other,monday,0
410,1,1,14,13,749,0.424528301,,,8,3,,1,4.376502003,6,entertainment,monday,1
411,1,1,14,9,286,0.605166049,0.999999994,0.754491013,11,5,1,0,4.555944056,6,bussiness,monday,0
412,1,1,14,11,121,0.590909086,0.999999985,,3,2,1,0,4.32231405,5,technology,monday,1
413,1,1,14,13,109,0.663157888,,0.734374989,3,2,1,0,3.917431193,8,technology,monday,0
414,1,1,14,9,303,0.594594593,0.999999994,,7,2,1,0,4.521452145,3,bussiness,monday,0
415,1,1,14,12,1550,0.467997247,,0.638388122,70,6,26,0,4.793548387,7,other,monday,1
416,1,1,14,10,223,0.619909499,0.999999991,,8,5,0,0,4.538116592,9,lifestyle,monday,0
417,1,1,14,11,170,0.71341463,,0.803278682,8,5,0,0,4.788235294,10,entertainment,monday,0
418,1,1,14,11,722,0.479166666,,0.667475727,9,3,1,0,4.810249307,5,bussiness,monday,0
419,1,1,14,9,388,0.637305698,,,7,,1,0,4.677835052,5,technology,monday,1
420,1,1,14,10,364,0.51862464,0.999999995,,5,0,1,0,4.203296703,6,technology,monday,0
421,1,1,14,7,1160,0.398940865,,,11,7,42,0,4.615517241,6,technology,monday,0
422,1,1,14,9,354,0.613180514,0.999999995,,8,7,1,0,4.689265537,4,entertainment,monday,0
423,1,1,14,13,149,0.729729725,,0.851063821,6,4,0,1,4.483221477,7,bussiness,monday,0
424,1,1,14,12,225,0.679999997,,0.86666666,3,,0,2,4.564444444,9,other,monday,0
426,1,1,14,12,596,0.513605441,0.999999997,,28,,9,0,4.867449664,8,social media,monday,1
427,1,1,14,8,263,0.663716811,0.999999994,,14,3,11,0,4.311787072,10,social media,monday,0
429,1,1,14,10,658,0.48085758,,,8,,1,0,4.925531915,7,world,monday,1
431,1,1,14,11,372,0.567934781,,0.789999996,3,2,1,0,4.392473118,4,social media,monday,0
432,1,1,14,9,452,0.502232142,,0.660305341,4,2,1,0,4.623893805,5,lifestyle,monday,1
433,1,1,15,12,400,0.573604059,0.999999996,,12,4,1,0,4.8225,5,world,tuesday,0
434,1,1,15,11,1475,0.395747599,0.999999999,,9,8,1,0,4.248813559,4,technology,tuesday,1
435,1,1,15,9,462,0.559210525,,,7,1,1,1,4.482683983,6,entertainment,tuesday,0
436,1,1,15,8,293,0.625874124,0.999999994,0.803571424,11,6,1,0,4.740614334,10,,tuesday,0
438,1,1,15,10,960,0.4511041,0.999999998,,17,7,1,0,4.375,6,entertainment,tuesday,0
440,1,1,15,9,446,0.50232558,,,11,8,,0,4.556053812,10,lifestyle,tuesday,0
441,1,1,15,10,462,0.492204899,0.999999996,,4,1,1,0,4.575757576,5,bussiness,tuesday,1
442,1,1,15,11,144,0.639705878,,,8,4,1,0,4.847222222,5,world,tuesday,0
443,1,1,15,13,171,0.674698791,,,3,1,1,0,4.736842105,5,world,tuesday,1
445,1,1,15,7,432,0.583924349,,,7,2,0,1,4.775462963,7,bussiness,tuesday,1
446,1,1,15,11,327,0.552147238,0.999999995,0.732240433,3,2,1,2,4.318042813,5,entertainment,tuesday,0
447,1,1,15,8,1338,0.366944655,0.999999999,,12,1,11,0,4.777279522,10,technology,tuesday,1
448,1,1,15,12,803,0.496240601,,,11,3,1,0,4.850560399,4,world,tuesday,0
450,1,1,15,11,400,0.533163264,,0.736842102,4,1,1,0,4.06,7,lifestyle,tuesday,1
451,1,1,15,12,537,0.517823639,,,3,3,1,0,4.668528864,9,world,tuesday,0
452,1,1,15,12,193,0.591397846,0.999999992,0.703389825,3,1,,1,4.626943005,8,technology,tuesday,1
453,1,1,15,11,231,0.599999997,,0.718518513,3,,1,1,4.891774892,6,entertainment,tuesday,1
454,1,1,15,10,356,0.541420117,0.999999996,0.639830506,20,3,9,0,4.851123596,5,entertainment,tuesday,0
455,1,1,15,10,579,0.495652173,0.999999997,0.649546826,9,2,1,0,4.542314335,8,lifestyle,tuesday,0
456,1,1,15,9,912,0.423542354,0.999999998,0.611439841,5,5,1,0,4.347587719,6,social media,tuesday,1
457,1,1,15,8,408,0.487684728,,0.633620687,6,4,,0,4.674019608,4,bussiness,tuesday,0
458,1,1,15,11,403,0.477611939,0.999999996,0.616740085,4,2,0,1,4.724565757,6,social media,tuesday,1
461,1,1,15,7,437,0.489702516,,,5,3,1,0,4.567505721,5,social media,tuesday,1
462,1,1,15,5,141,0.642857138,0.999999989,,11,11,1,1,4.737588652,4,social media,tuesday,1
463,1,1,15,10,253,0.557312251,,0.701298697,5,2,1,0,4.66798419,7,bussiness,tuesday,1
464,1,1,15,9,286,0.600706712,,0.71428571,7,2,1,1,4.891608392,7,world,tuesday,0
465,1,1,15,11,182,0.634831457,0.99999999,0.725490189,2,1,1,0,4.483516484,7,entertainment,tuesday,0
466,1,1,15,12,310,0.604575161,,0.767567563,5,3,0,0,4.667741935,8,technology,tuesday,0
467,1,1,15,13,155,0.712418296,0.999999989,,5,,0,1,4.683870968,8,other,tuesday,0
468,1,1,15,9,344,0.648484847,,0.806763281,13,3,11,0,4.787790698,8,social media,tuesday,0
470,1,1,15,9,282,0.554347824,,,2,2,1,0,4.418439716,6,technology,tuesday,1
471,1,1,15,9,641,0.496835442,,,3,1,1,0,4.733229329,6,bussiness,tuesday,1
472,1,1,15,8,478,0.402953586,,0.54230769,2,2,10,0,4.470711297,5,social media,tuesday,1
473,1,1,15,15,184,0.670329667,,0.866666658,1,0,0,1,4.277173913,5,technology,tuesday,1
474,1,1,15,11,408,0.508860758,,,8,6,1,0,4.56127451,8,lifestyle,tuesday,1
475,1,1,15,10,463,0.567264573,0.999999996,0.728260867,12,0,1,0,4.686825054,5,world,tuesday,0
476,1,1,15,10,678,0.517397881,,0.737430166,15,0,1,0,4.45280236,7,entertainment,tuesday,0
477,1,1,15,9,187,0.654054051,,0.788990818,7,2,0,0,4.379679144,8,technology,tuesday,1
478,1,1,15,10,358,0.582386362,0.999999995,,4,3,0,0,4.667597765,10,entertainment,tuesday,1
481,1,1,15,11,220,0.589622639,0.999999993,,4,0,1,0,5.281818182,8,bussiness,tuesday,1
482,1,1,15,9,394,0.606217615,0.999999996,0.728682168,8,0,1,0,4.822335025,6,world,tuesday,0
484,1,1,15,10,415,0.491484184,0.999999996,0.63821138,4,2,1,0,4.604819277,7,lifestyle,tuesday,0
485,1,1,15,10,549,0.510091742,,0.672672671,5,4,,0,4.690346084,8,social media,tuesday,1
486,1,1,15,9,1089,0.441860465,0.999999998,0.611195158,16,0,1,0,4.92194674,8,technology,tuesday,0
487,1,1,15,8,615,0.534569982,0.999999997,,15,3,1,9,4.630894309,10,world,tuesday,1
488,1,1,15,6,535,0.552783108,0.999999997,,24,3,10,0,4.758878505,8,other,tuesday,1
489,1,1,15,9,410,0.589420653,0.999999996,0.763485474,10,0,0,1,4.790243902,8,world,tuesday,1
490,1,1,15,9,448,0.521252795,,0.69960474,8,6,1,0,4.522321429,9,lifestyle,tuesday,0
491,1,1,15,12,986,0.423194303,0.999999998,0.630824372,14,7,,0,4.969574037,10,world,tuesday,0
492,1,1,15,9,679,0.444615384,0.999999997,0.597911226,4,2,13,0,4.377025037,7,technology,tuesday,1
493,1,1,15,10,232,0.669642854,,0.834645663,6,4,0,0,4.512931034,10,,tuesday,0
494,1,1,15,11,1069,0.434410646,,0.557471264,34,28,20,0,4.777362021,7,social media,tuesday,0
496,1,1,15,6,1060,0.441816461,,0.643092104,13,0,1,0,5.13490566,7,world,tuesday,1
497,1,1,15,6,301,0.618055553,0.999999995,,5,2,0,12,4.282392027,6,other,tuesday,1
498,1,1,15,10,537,0.507518796,0.999999997,0.684563756,4,3,,0,4.919925512,7,bussiness,tuesday,0
499,1,1,15,8,286,0.561403507,0.999999995,0.602941174,18,2,15,1,4.688811189,5,other,tuesday,0
500,1,1,15,11,182,0.664835161,0.999999991,0.779816507,4,3,0,0,5.164835165,10,technology,tuesday,1
501,1,1,15,10,120,0.799999993,0.999999988,0.835294108,6,3,0,0,5.133333333,7,other,tuesday,0
502,1,1,15,11,241,0.543933052,0.999999993,0.648648644,5,4,1,1,4.912863071,3,world,tuesday,0
504,1,1,15,11,402,0.479999999,0.999999996,0.594377508,5,2,1,0,5.004975124,8,world,tuesday,1
505,1,1,15,11,660,0.498470947,0.999999997,,12,0,1,0,4.868181818,9,world,tuesday,0
506,1,1,15,15,233,0.61160714,0.999999993,,11,9,1,0,4.570815451,8,bussiness,tuesday,0
507,1,1,15,8,288,0.551601422,,0.600985219,18,2,15,1,4.6875,6,other,tuesday,0
508,1,1,15,8,744,0.503382949,,,19,0,1,0,4.573924731,7,world,tuesday,1
509,1,1,15,9,282,0.602189779,,,6,4,1,0,4.407801418,5,entertainment,tuesday,0
510,1,1,16,10,275,0.613138684,,,2,0,5,0,5.018181818,5,bussiness,wednesday,1
511,1,1,16,10,422,0.526054589,,,3,2,16,0,4.466824645,6,technology,wednesday,1
512,1,1,16,12,588,0.495711834,0.999999997,0.663841806,11,4,1,0,4.700680272,6,world,wednesday,0
513,1,1,16,7,457,0.575280898,,0.716216214,5,0,0,0,4.84463895,7,technology,wednesday,0
514,1,1,16,11,233,0.562231757,0.999999993,0.688405792,4,1,5,0,4.961373391,6,technology,wednesday,0
515,1,1,16,9,134,0.684210521,0.999999989,0.827586197,6,4,1,0,4.746268657,8,entertainment,wednesday,1
516,1,1,16,12,339,0.554216866,0.999999995,0.752747249,6,3,1,0,4.362831858,7,lifestyle,wednesday,1
518,1,1,16,11,325,0.543209875,0.999999995,,2,1,1,0,4.818461538,7,technology,wednesday,1
519,1,1,16,8,320,0.586750787,0.999999995,,8,3,1,0,4.740625,5,entertainment,wednesday,1
520,1,1,16,9,963,0.504823151,0.999999998,,8,0,,0,4.59709242,9,bussiness,wednesday,1
522,1,1,16,11,477,0.578947367,0.999999997,0.733788393,23,4,16,1,4.475890985,7,other,wednesday,0
523,1,1,16,8,1179,0.471001757,0.999999999,,33,,1,0,4.843935539,8,other,wednesday,0
524,1,1,16,5,256,0.583673467,0.999999994,0.710691819,5,1,1,0,5.18359375,5,bussiness,wednesday,0
526,1,1,16,8,174,0.666666663,0.99999999,0.877551011,8,8,0,0,4.488505747,7,technology,wednesday,0
527,1,1,16,11,282,0.745098036,0.999999994,0.865168534,3,2,0,21,4.539007092,6,other,wednesday,1
528,1,1,16,9,258,0.636734691,0.999999994,,3,,0,11,4.480620155,8,other,wednesday,1
529,1,1,16,7,1901,0.371944739,,0.578301886,23,4,1,0,4.525512888,8,lifestyle,wednesday,1
530,1,1,16,6,448,0.542986424,0.999999996,0.719230766,9,0,1,0,4.950892857,6,lifestyle,wednesday,1
532,1,1,16,11,185,0.621621618,0.999999991,,7,4,1,0,4.648648649,6,technology,wednesday,0
534,1,1,16,14,316,0.583606555,0.999999994,0.824999995,8,6,1,0,4.474683544,5,social media,wednesday,0
535,1,1,16,10,308,0.491856676,0.999999995,0.616216213,4,3,,0,4.603896104,5,technology,wednesday,1
536,1,1,16,11,278,0.626373624,0.999999993,0.83552631,9,4,1,0,4.363309353,7,social media,wednesday,1
537,1,1,16,8,263,0.636015323,0.999999994,0.734939755,7,4,,0,4.403041825,10,technology,wednesday,0
538,1,1,16,13,264,0.56976744,,,7,3,1,0,4.875,8,world,wednesday,1
539,1,1,16,9,1096,0.454460093,,0.643199999,28,2,,0,4.305656934,5,technology,wednesday,1
541,1,1,16,10,611,0.498327758,0.999999997,,10,0,1,0,4.538461538,6,world,wednesday,0
542,1,1,16,8,159,0.675159231,0.999999988,0.892857132,3,1,0,0,4.308176101,6,other,wednesday,1
543,1,1,16,9,352,0.585014408,,0.655601657,16,,1,0,5.002840909,7,world,wednesday,1
545,1,1,16,8,228,0.639999997,0.999999992,,6,,0,0,4.921052632,9,world,wednesday,1
546,1,1,16,10,82,0.851851841,,,5,0,1,0,4.926829268,8,world,wednesday,0
548,1,1,16,10,206,0.634146338,,0.823999993,4,1,0,2,5.014563107,6,world,wednesday,0
549,1,1,16,10,157,0.675159231,,,2,1,0,0,4.547770701,5,entertainment,wednesday,0
550,1,1,16,13,370,0.552777776,0.999999995,0.688073391,2,1,1,0,4.821621622,10,bussiness,wednesday,1
551,1,1,16,10,1105,0.425182481,0.999999998,,3,1,1,0,4.894117647,9,technology,wednesday,1
552,1,1,16,10,972,0.442902881,0.999999998,0.588333332,13,0,1,0,5.002057613,6,world,wednesday,1
553,1,1,16,8,397,0.569518715,0.999999996,,26,1,22,0,5.005037783,5,other,wednesday,1
554,1,1,16,8,405,0.431818181,,0.574074071,3,2,9,0,4.027160494,7,social media,wednesday,1
555,1,1,16,13,646,0.525902668,,0.705426355,9,4,,0,4.729102167,4,entertainment,wednesday,1
556,1,1,16,8,134,0.691729318,,0.797297287,2,1,0,1,4.679104478,6,world,wednesday,0
557,1,1,16,11,196,0.63020833,0.999999992,0.808333327,4,3,0,0,4.596938776,10,technology,wednesday,0
558,1,1,16,11,239,0.620253162,0.999999994,,6,2,0,0,5.066945607,8,world,wednesday,0
559,1,1,16,10,704,0.462857142,,0.627962084,4,,1,0,5.099431818,8,world,wednesday,0
560,1,1,16,9,342,0.586102717,0.999999995,,2,1,1,0,4.248538012,6,lifestyle,wednesday,1
561,1,1,16,12,513,0.513671874,,0.650455925,7,1,1,0,5.204678363,10,lifestyle,wednesday,1
562,1,1,16,9,1964,0.294964029,0.999999999,0.51560818,8,4,1,0,4.150203666,8,entertainment,wednesday,0
563,1,1,16,7,897,0.403607666,,0.644736841,11,,1,0,4.45039019,10,bussiness,wednesday,1
564,1,1,16,12,171,0.666666663,0.999999989,,4,1,2,1,4.555555556,5,social media,wednesday,1
565,1,1,16,8,245,0.558333331,0.999999993,0.668918914,7,5,1,0,4.975510204,6,bussiness,wednesday,0
566,1,1,16,10,152,0.684563754,0.999999989,,5,2,1,0,4.782894737,5,technology,wednesday,0
567,1,1,16,9,132,0.734848479,0.999999987,0.797468344,2,1,0,0,3.992424242,8,other,wednesday,0
568,1,1,16,12,363,0.538028167,,,4,3,,0,4.173553719,5,social media,wednesday,1
569,1,1,16,9,436,0.375870069,0.999999997,0.428104574,5,4,22,0,4.887614679,5,technology,wednesday,0
570,1,1,16,11,132,0.699999995,0.999999988,0.768292674,6,3,0,0,4.795454545,9,technology,wednesday,1
571,1,1,16,7,340,0.58753709,0.999999995,0.783919594,5,3,1,0,4.526470588,4,entertainment,wednesday,0
572,1,1,16,12,182,0.604519771,0.99999999,,2,1,1,0,4.43956044,8,entertainment,wednesday,0
574,1,1,16,10,1053,0.479355488,0.999999998,0.666123777,28,4,,0,4.791073124,6,technology,wednesday,0
575,1,1,16,9,291,0.550522646,0.999999994,0.670731703,5,2,1,0,4.529209622,8,lifestyle,wednesday,0
576,1,1,16,12,326,0.554858932,0.999999995,,11,5,1,0,4.926380368,5,world,wednesday,0
577,1,1,16,8,184,0.653179187,0.99999999,,5,2,1,0,4.668478261,6,bussiness,wednesday,0
579,1,1,16,12,292,0.572992699,0.999999994,0.740963851,6,5,1,0,4.657534247,8,world,wednesday,1
580,1,1,16,10,336,0.642201833,0.999999995,0.78947368,9,3,1,6,4.744047619,4,entertainment,wednesday,0
581,1,1,16,13,263,0.573643409,0.999999994,,6,3,1,0,4.798479087,5,world,wednesday,1
582,1,1,17,10,392,0.56728232,0.999999996,0.662790695,28,6,11,1,4.494897959,4,other,thursday,0
583,1,1,17,11,338,0.594155842,,,15,4,10,1,3.99112426,6,other,thursday,0
584,1,1,17,11,793,0.400254129,0.999999998,0.579439251,8,3,1,0,4.795712484,4,world,thursday,0
585,1,1,17,7,94,0.655913971,0.999999981,0.773584891,2,,1,0,4.478723404,6,bussiness,thursday,1
586,1,1,17,8,299,0.617449662,,,7,2,1,0,4.618729097,10,lifestyle,thursday,0
588,1,1,17,18,355,0.55142857,,,11,5,1,0,4.605633803,7,bussiness,thursday,0
589,1,1,17,7,792,0.494310998,0.999999998,0.660642569,6,0,1,0,5.04040404,7,technology,thursday,0
590,1,1,17,8,109,0.820754709,0.999999984,0.936507922,4,3,0,1,4.541284404,7,other,thursday,1
591,1,1,17,11,916,0.448087431,,0.632246376,5,3,1,0,4.570960699,10,entertainment,thursday,0
592,1,1,17,9,459,0.510022271,0.999999996,,9,3,1,0,4.492374728,8,lifestyle,thursday,0
594,1,1,17,10,491,0.600823044,0.999999997,0.781045749,16,0,1,0,4.733197556,7,entertainment,thursday,1
595,1,1,17,10,663,0.494704992,0.999999997,0.684491977,4,1,1,0,4.57918552,8,technology,thursday,1
596,1,1,17,11,1180,0.376910017,,,5,,13,1,4.710169492,10,technology,thursday,0
597,1,1,17,7,315,0.568181816,0.999999995,0.721052628,4,0,0,0,5.079365079,8,world,thursday,1
598,1,1,17,13,303,0.639175256,,,11,7,1,0,4.316831683,10,bussiness,thursday,1
599,1,1,17,11,759,0.503337783,0.999999998,,29,,15,1,4.885375494,9,other,thursday,0
601,1,1,17,10,410,0.536340851,,,7,4,0,0,4.373170732,4,social media,thursday,1
602,1,1,17,14,326,0.553124998,,0.698412695,5,2,1,0,4.604294479,3,world,thursday,0
603,1,1,17,13,793,0.518661518,,0.722342732,20,0,1,1,4.426229508,8,other,thursday,0
604,1,1,17,11,363,0.53314917,0.999999995,,14,3,9,0,4.407713499,6,other,thursday,1
605,1,1,17,8,173,0.631901837,0.999999991,0.716981125,3,1,1,0,4.971098266,5,bussiness,thursday,0
606,1,1,17,10,542,0.555970148,,,14,9,1,0,4.699261993,5,entertainment,thursday,0
